order_id,customer_id,order_date,status,region_code
ORD01139,CUST0519,2024-11-07,Placed,West
ORD01140,CUST0513,2025-09-03,Shipped,South
ORD01141,CUST0349,2026-05-24,Cancelled,East
ORD01142,CUST0336,2025-06-20,Shipped,North
ORD01143,CUST0529,2024-07-27,Shipped,South
ORD01144,CUST0038,2025-02-27,Cancelled,West
ORD01145,CUST0535,2026-07-08,Placed,North
ORD01146,CUST0319,2026-03-29,Placed,North
ORD01147,CUST0342,2025-07-01,Cancelled,North
ORD01148,CUST0106,2025-05-10,Returned,East
ORD01149,CUST0024,2025-12-27,Returned,East
ORD01150,CUST0215,2025-03-20,Delivered,South
ORD01151,CUST0198,2025-09-02,Delivered,East
ORD01152,CUST0546,2025-12-30,Delivered,West
ORD01153,CUST0121,2024-08-18,Delivered,South
ORD01154,CUST0162,2024-10-01,Delivered,North
ORD01156,CUST0212,2025-09-03,Returned,East
ORD01157,CUST0563,2025-11-25,Delivered,East
ORD01158,CUST0145,2025-04-18,Delivered,South
ORD01159,CUST0176,2026-05-04,Placed,East
ORD01160,CUST0347,2025-06-18,Returned,West
ORD01161,CUST0052,2025-11-04,Shipped,North
ORD01162,CUST0483,2026-07-01,Placed,North
ORD01163,CUST0393,2025-12-06,Placed,North
ORD01164,CUST0437,2026-05-15,Cancelled,South
ORD01165,CUST0457,2025-02-14,Returned,East
ORD01166,CUST0320,2025-04-04,Delivered,South
ORD01167,CUST0547,2025-02-12,Placed,West
ORD01168,CUST0582,2025-02-10,Shipped,North
ORD01169,CUST0480,,Placed,West
ORD01170,CUST0318,2024-10-02,Cancelled,West
ORD01171,CUST0238,2025-02-01,Shipped,South
ORD01172,CUST0265,2025-12-08,Delivered,West
ORD01173,CUST0188,2025-10-14,Delivered,East
ORD01174,CUST0465,2025-05-17,Cancelled,North
ORD01175,CUST0067,2025-07-11,Cancelled,North
ORD01176,CUST0360,2026-03-10,Cancelled,West
ORD01178,CUST0589,2026-02-19,Shipped,North
ORD01179,CUST0416,2025-01-21,Placed,East
ORD01180,CUST0570,2026-02-08,Placed,East
ORD01181,CUST0546,2025-12-21,Cancelled,West
ORD01182,CUST0424,2025-10-18,Shipped,South
ORD01183,CUST0562,2026-03-08,Shipped,West
ORD01184,CUST0394,2024-12-16,Placed,East
ORD01185,CUST0214,2025-08-25,Returned,West
ORD01186,CUST0446,2025-04-06,Returned,East
ORD01187,CUST0558,2025-12-26,Shipped,South
ORD01188,CUST0080,2026-01-05,Returned,West
ORD01189,CUST0118,2024-12-04,Returned,West
ORD01190,CUST0334,2025-03-18,Returned,North
ORD01191,CUST0456,2025-09-16,Shipped,East
ORD01193,CUST0389,2025-12-22,Delivered,West
ORD01194,CUST0063,2024-07-24,Placed,South
ORD01195,CUST0143,2026-04-24,Returned,North
ORD01196,CUST0151,2024-09-08,Shipped,West
ORD01197,CUST0545,2024-07-27,Delivered,West
ORD01198,CUST0592,2025-06-02,Cancelled,South
ORD01199,CUST0211,2024-10-01,Delivered,East
ORD01200,CUST0584,2025-08-29,Delivered,West
ORD01201,CUST0353,2024-10-06,Placed,North
ORD01203,CUST0302,2025-06-29,Placed,East
ORD01204,CUST0563,2025-04-17,Placed,North
ORD01205,CUST0574,2025-01-04,Delivered,North
ORD01207,CUST0443,2025-02-23,Returned,West
ORD01208,CUST0326,2025-01-29,Cancelled,West
ORD01209,CUST0391,2024-12-14,Cancelled,South
ORD01210,CUST0178,2024-08-13,Cancelled,South
ORD01211,CUST0193,2024-08-05,Returned,West
ORD01212,CUST0369,2025-11-11,Cancelled,South
ORD01213,CUST0296,2024-09-27,Shipped,South
ORD01214,CUST0012,2024-08-31,Placed,North
ORD01215,CUST0148,2026-07-16,Cancelled,West
ORD01216,CUST0140,2025-10-22,Placed,South
ORD01217,CUST0426,2025-12-10,Cancelled,West
ORD01218,CUST0185,2026-06-12,Cancelled,West
ORD01219,CUST0566,2026-04-27,Cancelled,West
ORD01220,CUST0364,2025-01-02,Shipped,South
ORD01221,CUST0435,2025-10-26,Returned,North
ORD01222,CUST0592,2025-11-25,Cancelled,South
ORD01223,CUST0514,2024-10-20,Delivered,West
ORD01224,CUST0560,2026-01-18,Returned,East
ORD01225,CUST0035,2024-10-19,Placed,West
ORD01226,CUST0378,2024-09-23,Placed,West
ORD01227,CUST0082,2026-05-14,Shipped,East
ORD01229,CUST0536,2024-10-26,Returned,North
ORD01230,CUST0252,2025-05-06,Cancelled,North
ORD01231,CUST0553,2025-12-09,Returned,East
ORD01232,CUST0055,2026-03-03,Delivered,North
ORD01233,CUST0481,2026-06-16,Cancelled,West
ORD01234,CUST0588,2025-12-03,Delivered,West
ORD01235,CUST0362,2025-09-30,Delivered,East
ORD01236,CUST0172,2026-04-02,Placed,East
ORD01238,CUST0485,2026-06-13,Returned,South
ORD01239,CUST0587,2024-10-12,Placed,East
ORD01240,CUST0028,2026-01-09,Delivered,West
ORD01241,CUST0085,2024-12-08,Shipped,North
ORD01242,CUST0285,2025-01-30,Delivered,South
ORD01243,CUST0288,2025-03-03,Delivered,East
ORD01244,CUST0015,2025-07-15,Placed,South
ORD01245,CUST0155,2025-12-13,Cancelled,East
ORD01246,CUST0180,2026-07-15,Delivered,South
ORD01247,CUST0497,2024-09-14,Shipped,North
ORD01248,CUST0352,2025-11-26,Placed,South
ORD01249,CUST0158,2025-07-05,Cancelled,West
ORD01250,CUST0393,2026-07-04,Shipped,West
ORD01251,CUST0172,2025-02-17,Shipped,East
ORD01252,CUST0056,2026-03-07,Delivered,North
ORD01253,CUST0054,2025-06-14,Shipped,West
ORD01254,CUST0409,2026-01-06,Cancelled,East
ORD01255,CUST0488,2026-06-19,Returned,South
ORD01256,CUST0389,2025-12-18,Cancelled,West
ORD01257,CUST0269,2026-03-07,Shipped,West
ORD01258,CUST0013,2026-03-08,Delivered,West
ORD01259,CUST0392,2025-03-26,Delivered,North
ORD01260,CUST0100,2025-02-02,Returned,East
ORD01261,CUST0443,2024-11-20,Returned,East
ORD01262,CUST0344,2026-03-16,Delivered,East
ORD01263,CUST0101,2024-09-13,Delivered,West
ORD01264,CUST0473,2025-02-18,Shipped,South
ORD01265,CUST0533,,Delivered,South
ORD01266,CUST0321,2024-09-04,Returned,North
ORD01267,CUST0009,2025-05-11,Placed,North
ORD01268,CUST0422,2025-05-15,Placed,North
ORD01269,CUST0457,2025-04-02,Delivered,South
ORD01270,CUST0291,2024-09-02,Delivered,South
ORD01271,CUST0035,2025-02-03,Placed,North
ORD01272,CUST0059,2026-04-10,Returned,South
ORD01273,CUST0125,2025-02-08,Placed,North
ORD01275,CUST0114,2025-06-25,Shipped,East
ORD01276,CUST0302,2024-09-09,Cancelled,North
ORD01277,CUST0465,2025-08-03,Delivered,West
ORD01278,CUST0332,2026-07-09,Delivered,South
ORD01279,CUST0076,2024-12-20,Delivered,North
ORD01280,CUST0392,2025-11-04,Cancelled,East
ORD01281,CUST0062,2025-05-18,Delivered,East
ORD01282,CUST0183,2024-12-03,Cancelled,North
ORD01284,CUST0183,2025-08-04,Cancelled,North
ORD01285,CUST0148,2024-10-10,Returned,West
ORD01286,CUST0224,2024-11-06,Returned,North
ORD01287,CUST0453,2025-09-10,Delivered,North
ORD01288,CUST0036,2026-03-07,Placed,North
ORD01290,CUST0020,2025-01-03,Cancelled,South
ORD01292,CUST0273,2025-11-29,Shipped,East
ORD01293,CUST0401,2024-10-08,Returned,North
ORD01294,CUST0528,2026-06-26,Cancelled,West
ORD01295,CUST0447,2025-06-25,Cancelled,North
ORD01296,CUST0554,2026-01-24,Shipped,North
ORD01297,CUST0394,2025-02-04,Cancelled,North
ORD01298,CUST0581,2024-10-06,Returned,East
ORD01299,CUST0342,2024-08-14,Delivered,West
ORD01300,CUST0057,2024-09-12,Placed,East
ORD01301,CUST0548,2024-09-10,Delivered,North
ORD01302,CUST0471,2025-10-04,Delivered,South
ORD01303,CUST0181,2026-02-03,Returned,North
ORD01304,CUST0394,2025-01-28,Shipped,East
ORD01305,CUST0400,2026-03-13,Placed,East
ORD01306,CUST0499,2025-06-29,Placed,West
ORD01307,CUST0195,2024-08-01,Shipped,North
ORD01308,CUST0198,,Placed,South
ORD01309,CUST0501,2025-08-08,Cancelled,North
ORD01310,CUST0554,2024-11-10,Delivered,West
ORD01311,CUST0547,2025-12-07,Cancelled,North
ORD01312,CUST0038,2025-11-27,Delivered,North
ORD01314,CUST0122,2026-07-12,Shipped,West
ORD01315,CUST0550,2024-08-16,Shipped,South
ORD01316,CUST0074,2025-12-16,Placed,South
ORD01317,CUST0501,2025-05-17,Placed,West
ORD01319,CUST0015,2024-11-12,Shipped,North
ORD01321,CUST0175,2025-03-31,Returned,North
ORD01322,CUST0109,2026-06-20,Placed,West
ORD01323,CUST0226,2025-05-17,Placed,South
ORD01324,CUST0437,2025-10-07,Delivered,West
ORD01325,CUST0333,2024-07-20,Placed,South
ORD01326,CUST0330,2025-08-22,Shipped,North
ORD01327,CUST0178,2026-01-18,Delivered,North
ORD01328,CUST0124,2026-07-18,Delivered,South
ORD01330,CUST0567,2025-08-03,Shipped,West
ORD01331,CUST0250,2025-07-24,Returned,North
ORD01332,CUST0137,2025-06-21,Placed,West
ORD01333,CUST0162,2025-05-27,Placed,West
ORD01334,CUST0083,2026-05-04,Placed,North
ORD01335,CUST0184,2026-02-03,Placed,East
ORD01336,CUST0427,2026-03-16,Cancelled,South
ORD01337,CUST0212,2026-04-09,Shipped,East
ORD01338,CUST0536,2026-03-20,Cancelled,West
ORD01339,CUST0245,2024-09-10,Shipped,North
ORD01340,CUST0185,2025-09-10,Cancelled,North
ORD01341,CUST0309,2025-01-09,Delivered,West
ORD01342,CUST0005,2024-07-20,Returned,South
ORD01343,CUST0197,2025-05-12,Placed,North
ORD01344,CUST0371,2026-01-04,Returned,South
ORD01345,CUST0476,2026-04-14,Shipped,East
ORD01346,CUST0055,2026-03-15,Shipped,North
ORD01349,CUST0056,2025-10-01,Delivered,East
ORD01350,CUST0215,2025-09-06,Cancelled,East
ORD01351,CUST0343,2026-07-14,Returned,West
ORD01352,CUST0045,2025-04-22,Placed,North
ORD01353,CUST0551,2025-04-02,Shipped,South
ORD01354,CUST0030,2025-12-29,Cancelled,North
ORD01355,CUST0073,2025-03-10,Shipped,West
ORD01356,CUST0594,2025-05-25,Delivered,West
ORD01357,CUST0204,2024-08-29,Delivered,South
ORD01359,CUST0101,2025-12-02,Shipped,West
ORD01360,CUST0205,2024-09-26,Cancelled,South
ORD01361,CUST0076,2025-04-27,Cancelled,West
ORD01362,CUST0056,2025-09-06,Cancelled,South
ORD01363,CUST0222,2026-05-11,Returned,West
ORD01364,CUST0183,2025-04-08,Cancelled,East
ORD01365,CUST0140,2024-09-18,Cancelled,South
ORD01366,CUST0368,2026-05-02,Delivered,South
ORD01367,CUST0344,2025-07-10,Shipped,North
ORD01368,CUST0583,2026-02-28,Placed,East
ORD01369,CUST0140,2026-03-05,Placed,West
ORD01370,CUST0470,2025-02-28,Cancelled,South
ORD01372,CUST0161,2024-12-22,Returned,South
ORD01373,CUST0592,2024-12-02,Returned,South
ORD01374,CUST0089,2025-09-21,Cancelled,West
ORD01375,CUST0222,2024-08-17,Returned,West
ORD01376,CUST0474,2025-05-12,Delivered,North
ORD01377,CUST0439,2025-12-13,Shipped,South
ORD01378,CUST0336,2024-12-13,Cancelled,South
ORD01379,CUST0153,2025-03-07,Returned,North
ORD01380,CUST0428,2026-01-09,Placed,North
ORD01381,CUST0482,2025-05-17,Returned,North
ORD01382,CUST0436,2026-06-14,Returned,West
ORD01383,CUST0491,2024-10-08,Placed,West
ORD01384,CUST0508,2025-11-19,Shipped,North
ORD01385,CUST0572,2026-01-04,Placed,West
ORD01386,CUST0224,2025-04-23,Shipped,East
ORD01387,CUST0303,2025-07-30,Shipped,North
ORD01388,CUST0017,2024-09-21,Cancelled,East
ORD01389,CUST0166,2026-06-05,Cancelled,North
ORD01390,CUST0466,2025-11-21,Cancelled,South
ORD01391,CUST0416,,Shipped,East
ORD01393,CUST0395,2024-12-12,Delivered,North
ORD01394,CUST0304,2024-11-03,Cancelled,East
ORD01395,CUST0556,2024-08-14,Returned,South
ORD01396,CUST0083,2024-12-14,Returned,East
ORD01397,CUST0057,2024-08-06,Returned,East
ORD01398,CUST0053,2026-01-28,Placed,West
ORD01400,CUST0375,2025-01-19,Delivered,South
ORD01401,CUST0573,2025-08-01,Placed,South
ORD01402,CUST0142,2025-05-15,Delivered,South
ORD01403,CUST0553,2024-09-04,Placed,West
ORD01404,CUST0595,2026-03-25,Shipped,South
ORD01405,CUST0329,2025-09-10,Delivered,East
ORD01406,CUST0516,2025-11-29,Cancelled,East
ORD01407,CUST0056,2025-03-14,Placed,East
ORD01408,CUST0354,2025-08-10,Cancelled,West
ORD01409,CUST0514,2025-09-05,Returned,North
ORD01410,CUST0482,2026-04-26,Returned,East
ORD01411,CUST0463,2026-04-09,Returned,East
ORD01412,CUST0068,2025-07-01,Shipped,West
ORD01413,CUST0090,2024-07-30,Placed,West
ORD01414,CUST0184,2024-08-15,Delivered,North
ORD01415,CUST0112,2025-04-07,Shipped,East
ORD01416,CUST0115,2024-08-30,Shipped,West
ORD01417,CUST0155,2025-04-06,Shipped,North
ORD01418,CUST0301,2026-03-21,Cancelled,South
ORD01419,CUST0486,2026-01-29,Delivered,West
ORD01420,CUST0455,2024-08-20,Placed,East
ORD01421,CUST0194,2025-05-28,Placed,North
ORD01422,CUST0238,2024-10-17,Returned,East
ORD01423,CUST0422,2024-12-29,Returned,East
ORD01425,CUST0469,2025-12-07,Delivered,South
ORD01426,CUST0314,2025-12-18,Shipped,East
ORD01428,CUST0296,2025-07-09,Placed,South
ORD01429,CUST0362,2026-07-18,Delivered,West
ORD01430,CUST0171,2025-12-26,Returned,South
ORD01431,CUST0549,2026-05-24,Delivered,South
ORD01432,CUST0180,2026-05-28,Shipped,South
ORD01433,CUST0244,2025-09-07,Placed,North
ORD01434,CUST0325,2024-11-10,Returned,South
ORD01435,CUST0452,2026-02-13,Delivered,East
ORD01436,CUST0189,2025-10-10,Shipped,North
ORD01437,CUST0325,2025-01-14,Delivered,South
ORD01438,CUST0382,2026-07-06,Cancelled,South
ORD01439,CUST0547,2024-09-11,Delivered,North
ORD01440,CUST0026,2024-08-15,Cancelled,West
ORD01441,CUST0149,2026-02-09,Cancelled,East
ORD01442,CUST0160,2024-11-04,Placed,East
ORD01443,CUST0303,2025-08-01,Cancelled,East
ORD01444,CUST0588,2025-12-07,Shipped,West
ORD01445,CUST0347,2024-08-01,Placed,West
ORD01446,CUST0042,2025-07-19,Shipped,North
ORD01447,CUST0316,2026-06-22,Placed,West
ORD01448,CUST0226,2026-07-01,Cancelled,East
ORD01449,CUST0095,2025-11-10,Delivered,North
ORD01450,CUST0200,2024-08-22,Returned,South
ORD01451,CUST0285,2025-01-22,Shipped,North
ORD01452,CUST0086,2026-01-13,Returned,West
ORD01453,CUST0090,2025-12-03,Returned,West
ORD01454,CUST0200,2024-10-27,Cancelled,East
ORD01455,CUST0524,2024-07-29,Placed,East
ORD01456,CUST0408,2024-11-28,Shipped,West
ORD01457,CUST0379,2025-11-21,Cancelled,East
ORD01458,CUST0013,2024-08-25,Delivered,East
ORD01459,CUST0360,2026-06-20,Delivered,West
ORD01461,CUST0455,2026-04-16,Cancelled,West
ORD01462,CUST0296,2026-03-26,Shipped,West
ORD01463,CUST0425,2024-10-01,Shipped,North
ORD01464,CUST0148,2025-07-07,Shipped,East
ORD01466,CUST0068,2024-11-27,Returned,West
ORD01467,CUST0091,2026-04-27,Placed,West
ORD01468,CUST0280,2025-10-20,Cancelled,South
ORD01469,CUST0570,2024-09-05,Cancelled,South
ORD01470,CUST0205,2026-04-14,Shipped,West
ORD01471,CUST0297,2026-04-13,Returned,West
ORD01472,CUST0044,2024-10-08,Delivered,East
ORD01473,CUST0506,2024-10-14,Returned,West
ORD01474,CUST0230,2025-08-08,Placed,North
ORD01475,CUST0158,2025-10-23,Delivered,East
ORD01476,CUST0484,2026-03-30,Placed,East
ORD01477,CUST0428,2025-11-08,Shipped,West
ORD01478,CUST0251,2025-01-05,Placed,North
ORD01479,CUST0284,2024-09-05,Cancelled,North
ORD01480,CUST0371,2026-04-03,Returned,West
ORD01481,CUST0580,2024-12-22,Cancelled,East
ORD01482,CUST0488,2025-06-14,Placed,East
ORD01483,CUST0525,2025-04-06,Returned,North
ORD01485,CUST0150,2026-04-28,Delivered,West
ORD01486,CUST0139,2026-02-11,Delivered,South
ORD01487,CUST0055,2025-12-26,Delivered,East
ORD01488,CUST0430,2025-05-26,Delivered,North
ORD01489,CUST0297,2025-03-26,Delivered,North
ORD01490,CUST0527,2024-10-19,Shipped,South
ORD01491,CUST0097,2025-12-31,Returned,South
ORD01492,CUST0557,2025-10-08,Delivered,East
ORD01493,CUST0309,2025-09-15,Delivered,East
ORD01494,CUST0099,2024-11-01,Returned,East
ORD01495,CUST0148,2025-03-24,Placed,South
ORD01496,CUST0531,2026-04-28,Delivered,East
ORD01497,CUST0497,2026-03-26,Cancelled,East
ORD01499,CUST0159,2026-03-03,Returned,South
ORD01500,CUST0193,2024-08-22,Returned,North
ORD01501,CUST0428,2025-10-21,Cancelled,North
ORD01502,CUST0120,2024-11-29,Shipped,North
ORD01503,CUST0492,2025-04-04,Delivered,East
ORD01505,CUST0536,2024-10-19,Delivered,South
ORD01506,CUST0312,2025-02-15,Placed,North
ORD01507,CUST0228,2024-11-04,Shipped,South
ORD01508,CUST0233,2026-02-26,Delivered,South
ORD01509,CUST0215,2025-06-05,Shipped,North
ORD01510,CUST0436,2024-11-25,Placed,North
ORD01511,CUST0020,2026-01-09,Cancelled,West
ORD01512,CUST0044,2025-05-01,Shipped,North
ORD01513,CUST0034,2025-09-20,Returned,North
ORD01514,CUST0481,2024-11-23,Placed,East
ORD01516,CUST0011,2025-01-23,Placed,North
ORD01517,CUST0211,2026-07-06,Returned,South
ORD01518,CUST0190,2025-10-13,Delivered,North
ORD01519,CUST0093,2024-08-18,Shipped,East
ORD01520,CUST0594,2024-10-29,Delivered,East
ORD01521,CUST0165,2024-10-03,Returned,South
ORD01522,CUST0518,2026-03-24,Returned,North
ORD01523,CUST0102,2026-05-07,Returned,North
ORD01524,CUST0542,2025-11-21,Shipped,South
ORD01525,CUST0289,2025-11-05,Shipped,North
ORD01526,CUST0102,2025-05-06,Shipped,West
ORD01527,CUST0376,2026-03-14,Returned,South
ORD01528,CUST0451,2024-11-17,Placed,South
ORD01530,CUST0220,2026-06-01,Returned,South
ORD01531,CUST0418,2025-07-31,Placed,East
ORD01532,CUST0127,2024-09-18,Cancelled,North
ORD01533,CUST0533,2024-07-22,Shipped,West
ORD01534,CUST0370,2024-07-23,Delivered,North
ORD01535,CUST0085,2024-12-04,Delivered,West
ORD01536,CUST0119,2026-07-07,Cancelled,East
ORD01537,CUST0468,2024-09-25,Returned,East
ORD01538,CUST0455,2026-01-17,Shipped,West
ORD01539,CUST0298,2025-12-06,Cancelled,South
ORD01540,CUST0072,2025-10-22,Cancelled,East
ORD01541,CUST0184,2026-06-06,Placed,West
ORD01542,CUST0108,2025-02-23,Cancelled,West
ORD01543,CUST0536,2025-06-06,Placed,North
ORD01544,CUST0147,2026-01-07,Cancelled,West
ORD01545,CUST0105,2026-04-06,Shipped,North
ORD01546,CUST0373,2026-03-25,Shipped,East
ORD01547,CUST0206,2026-03-10,Returned,West
ORD01548,CUST0126,2025-07-22,Shipped,West
ORD01549,CUST0512,2026-01-06,Delivered,East
ORD01550,CUST0410,2024-10-24,Delivered,West
ORD01551,CUST0415,2024-12-25,Cancelled,East
ORD01552,CUST0151,2024-11-06,Cancelled,North
ORD01553,CUST0126,2025-11-26,Delivered,West
ORD01554,CUST0510,2025-02-13,Shipped,South
ORD01555,CUST0031,2025-08-28,Placed,North
ORD01556,CUST0070,2025-07-02,Cancelled,North
ORD01557,CUST0184,2025-06-03,Cancelled,East
ORD01558,CUST0157,2025-01-19,Delivered,North
ORD01559,CUST0079,2026-07-16,Returned,West
ORD01560,CUST0478,2024-11-30,Shipped,East
ORD01561,CUST0510,2025-11-04,Cancelled,East
ORD01562,CUST0556,2026-01-06,Delivered,North
ORD01563,CUST0033,2024-08-16,Cancelled,North
ORD01564,CUST0393,2025-10-24,Cancelled,East
ORD01565,CUST0386,2024-12-04,Cancelled,West
ORD01566,CUST0037,2026-01-26,Placed,South
ORD01567,CUST0571,2025-08-10,Delivered,South
ORD01568,CUST0504,2025-11-05,Cancelled,South
ORD01569,CUST0320,2024-09-24,Cancelled,West
ORD01570,CUST0113,2025-11-17,Returned,West
ORD01571,CUST0568,2026-04-20,Returned,West
ORD01572,CUST0488,2026-03-17,Returned,South
ORD01573,CUST0519,2025-03-08,Placed,West
ORD01574,CUST0270,2025-04-14,Cancelled,West
ORD01575,CUST0362,2025-06-08,Delivered,East
ORD01576,CUST0063,2024-07-21,Placed,North
ORD01577,CUST0132,2025-09-24,Delivered,East
ORD01578,CUST0598,2025-01-17,Placed,East
ORD01579,CUST0390,2024-12-14,Placed,West
ORD01580,CUST0354,2024-10-17,Delivered,West
ORD01581,CUST0360,2025-09-02,Placed,South
ORD01582,CUST0254,2024-09-30,Shipped,East
ORD01583,CUST0087,2025-11-10,Placed,East
ORD01584,CUST0118,2025-04-25,Delivered,South
ORD01585,CUST0021,2026-05-19,Returned,East
ORD01586,CUST0039,2026-03-01,Cancelled,West
ORD01587,CUST0582,2025-09-10,Returned,West
ORD01588,CUST0274,2025-08-16,Placed,West
ORD01589,CUST0023,2025-01-04,Delivered,West
ORD01590,CUST0585,2025-07-13,Cancelled,East
ORD01591,CUST0587,2026-03-08,Placed,West
ORD01592,CUST0103,2025-11-16,Shipped,East
ORD01593,CUST0509,2025-12-12,Returned,East
ORD01594,CUST0171,2024-12-26,Returned,East
ORD01595,CUST0373,2025-02-17,Cancelled,South
ORD01597,CUST0295,2024-12-15,Delivered,North
ORD01598,CUST0305,2024-10-13,Returned,West
ORD01599,CUST0232,2026-03-28,Returned,North
ORD01600,CUST0593,2024-11-10,Placed,East
ORD01601,CUST0280,2026-01-01,Placed,West
ORD01602,CUST0438,2026-05-04,Shipped,East
ORD01603,CUST0079,2026-06-25,Delivered,East
ORD01604,CUST0444,2025-07-21,Returned,East
ORD01605,CUST0205,2025-08-08,Cancelled,West
ORD01606,CUST0258,2024-12-01,Returned,West
ORD01607,CUST0561,2024-11-19,Shipped,North
ORD01608,CUST0529,2025-12-20,Shipped,West
ORD01609,CUST0219,2026-07-04,Cancelled,East
ORD01610,CUST0546,2024-08-20,Returned,West
ORD01611,CUST0580,2024-08-28,Placed,South
ORD01612,CUST0374,2025-11-30,Cancelled,South
ORD01613,CUST0247,2025-04-26,Shipped,East
ORD01614,CUST0446,2025-02-24,Cancelled,East
ORD01615,CUST0066,2024-12-27,Shipped,West
ORD01616,CUST0274,2025-06-20,Delivered,South
ORD01617,CUST0263,2025-01-29,Returned,South
ORD01618,CUST0416,2025-04-03,Shipped,North
ORD01619,CUST0154,2025-11-09,Shipped,North
ORD01620,CUST0252,2026-04-04,Delivered,West
ORD01621,CUST0498,2026-06-09,Returned,West
ORD01622,CUST0433,2026-02-27,Placed,South
ORD01623,CUST0164,2025-07-04,Delivered,South
ORD01624,CUST0030,2024-08-20,Delivered,East
ORD01625,CUST0564,2024-10-07,Shipped,North
ORD01626,CUST0498,2026-02-13,Placed,North
ORD01627,CUST0086,2024-08-27,Delivered,East
ORD01628,CUST0066,2026-07-06,Cancelled,East
ORD01629,CUST0093,2025-09-08,Cancelled,South
ORD01630,CUST0242,2024-12-01,Placed,North
ORD01631,CUST0535,2024-11-17,Returned,East
ORD01632,CUST0509,2026-03-20,Placed,South
ORD01633,CUST0126,2024-08-09,Delivered,East
ORD01634,CUST0599,2025-07-29,Cancelled,South
ORD01635,CUST0434,2025-08-21,Shipped,South
ORD01636,CUST0110,2024-10-16,Shipped,South
ORD01637,CUST0282,2024-09-11,Cancelled,West
ORD01638,CUST0261,2026-06-13,Returned,North
ORD01639,CUST0503,2025-01-16,Returned,East
ORD01640,CUST0116,2026-01-29,Delivered,West
ORD01641,CUST0487,2025-06-28,Shipped,East
ORD01642,CUST0149,2025-10-21,Delivered,West
ORD01643,CUST0377,2025-10-11,Delivered,North
ORD01644,CUST0036,2025-03-28,Placed,South
ORD01645,CUST0260,2025-06-08,Returned,West
ORD01646,CUST0317,2024-12-19,Delivered,North
ORD01647,CUST0548,2026-02-18,Shipped,West
ORD01648,CUST0398,2025-12-25,Placed,West
ORD01649,CUST0262,2026-06-15,Delivered,North
ORD01650,CUST0242,2025-03-27,Delivered,South
ORD01651,CUST0165,2025-01-12,Cancelled,East
ORD01652,CUST0417,2026-03-15,Placed,East
ORD01653,CUST0083,2024-10-11,Cancelled,West
ORD01654,CUST0423,2025-03-28,Delivered,West
ORD01655,CUST0103,2025-01-10,Shipped,East
ORD01656,CUST0519,2024-10-02,Placed,East
ORD01657,CUST0431,2025-01-18,Returned,East
ORD01658,CUST0465,2026-02-11,Placed,North
ORD01659,CUST0189,2025-06-03,Cancelled,South
ORD01660,CUST0004,2026-05-24,Cancelled,South
ORD01661,CUST0313,2024-12-20,Delivered,North
ORD01662,CUST0114,2025-05-05,Shipped,South
ORD01663,CUST0529,2026-06-10,Shipped,West
ORD01664,CUST0328,2025-01-05,Cancelled,West
ORD01665,CUST0137,2024-09-13,Delivered,South
ORD01666,CUST0336,2025-07-18,Delivered,South
ORD01667,CUST0087,2025-10-15,Cancelled,East
ORD01669,CUST0585,2024-08-29,Shipped,North
ORD01670,CUST0024,2026-06-09,Returned,South
ORD01671,CUST0092,2025-06-21,Cancelled,South
ORD01672,CUST0269,2024-11-07,Shipped,North
ORD01673,CUST0411,2025-01-01,Returned,West
ORD01674,CUST0267,2026-07-08,Shipped,North
ORD01675,CUST0377,2025-11-03,Shipped,North
ORD01676,CUST0015,2025-07-06,Returned,West
ORD01677,CUST0465,2024-12-03,Cancelled,North
ORD01678,CUST0230,2025-05-14,Shipped,South
ORD01679,CUST0273,2025-05-04,Delivered,West
ORD01680,CUST0392,2024-10-31,Shipped,West
ORD01681,CUST0212,2025-07-08,Returned,South
ORD01682,CUST0290,2026-01-28,Shipped,West
ORD01683,CUST0185,2024-12-15,Cancelled,South
ORD01684,CUST0030,2025-11-20,Delivered,East
ORD01685,CUST0242,2025-04-22,Returned,West
ORD01686,CUST0255,2025-02-12,Delivered,West
ORD01687,CUST0088,,Placed,West
ORD01688,CUST0137,2025-04-04,Delivered,West
ORD01689,CUST0218,2024-10-24,Cancelled,West
ORD01690,CUST0263,2024-08-11,Placed,North
ORD01691,CUST0571,2026-01-06,Placed,North
ORD01692,CUST0341,2025-10-02,Shipped,West
ORD01693,CUST0363,2024-09-02,Returned,North
ORD01694,CUST0006,2025-02-20,Delivered,West
ORD01695,CUST0310,2024-11-01,Cancelled,East
ORD01696,CUST0136,2024-10-12,Returned,North
ORD01697,CUST0595,2026-05-10,Shipped,East
ORD01698,CUST0174,2025-07-14,Returned,West
ORD01699,CUST0348,2025-07-09,Cancelled,South
ORD01700,CUST0092,2025-06-07,Delivered,West
ORD01702,CUST0321,2026-02-28,Placed,South
ORD01703,CUST0512,2025-04-10,Delivered,East
ORD01704,CUST0441,2025-01-04,Delivered,East
ORD01705,CUST0271,2026-06-06,Returned,East
ORD01706,CUST0447,2025-03-04,Shipped,East
ORD01707,CUST0504,2025-10-29,Shipped,West
ORD01708,CUST0055,2024-11-16,Shipped,South
ORD01709,CUST0056,2026-03-23,Shipped,South
ORD01710,CUST0037,2026-03-27,Cancelled,East
ORD01711,CUST0168,2025-11-25,Cancelled,West
ORD01712,CUST0119,2025-11-04,Cancelled,North
ORD01713,CUST0453,2026-06-21,Delivered,West
