item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM05025,ORD00175,PROD0581,4,1332.24,10
ITEM05026,ORD00667,PROD0419,3,7948.03,20
ITEM05027,ORD02526,PROD0446,2,5482.37,10
ITEM05028,ORD02065,PROD0485,4,7783.37,10
ITEM05029,ORD00523,PROD0428,2,6172.87,10
ITEM05030,ORD02058,PROD0536,5,1278.09,25
ITEM05031,ORD02024,PROD0153,3,2589.91,25
ITEM05032,ORD00761,PROD0132,3,1740.4,0
ITEM05033,ORD00277,PROD0478,5,5484.57,5
ITEM05034,ORD02268,PROD0026,3,511.59,5
ITEM05035,ORD01032,PROD0345,3,1958.65,25
ITEM05036,ORD02160,PROD0192,5,7703.14,5
ITEM05037,ORD00030,PROD0269,4,3264.17,15
ITEM05038,ORD01556,PROD0388,1,4328.37,20
ITEM05040,ORD02051,PROD0458,1,5825.23,5
ITEM05041,ORD00228,PROD0484,3,1779.72,25
ITEM05042,ORD00882,PROD0400,5,2975.28,5
ITEM05043,ORD00421,PROD0381,2,3259.64,0
ITEM05044,ORD02690,PROD0036,4,6754.97,25
ITEM05045,ORD00337,PROD0264,3,1875.96,25
ITEM05046,ORD00499,PROD0016,4,790.71,10
ITEM05047,ORD01457,PROD0146,5,6339.36,20
ITEM05048,ORD01565,PROD0314,3,5706.44,10
ITEM05049,ORD01111,PROD0210,2,692.65,20
ITEM05050,ORD01962,PROD0100,1,5515.67,10
ITEM05051,ORD00929,PROD0233,2,7114.24,20
ITEM05052,ORD01847,PROD0169,5,3542.27,20
ITEM05053,ORD01915,PROD0030,1,347.43,0
ITEM05054,ORD00844,PROD0310,2,2461.77,20
ITEM05055,ORD02457,PROD0509,3,5950.31,20
ITEM05056,ORD02872,PROD0365,5,5777.99,25
ITEM05057,ORD00282,PROD0544,5,4126.72,15
ITEM05058,ORD02097,PROD0414,1,7592.04,5
ITEM05059,ORD00474,PROD0376,5,4787.49,15
ITEM05060,ORD02487,PROD0262,2,3732.3,5
ITEM05061,ORD02110,PROD0131,4,7238.73,20
ITEM05062,ORD00185,PROD0216,2,1072.57,5
ITEM05063,ORD00763,PROD0235,5,2673.72,20
ITEM05064,ORD00168,PROD0450,1,2425.23,5
ITEM05065,ORD02809,PROD0121,3,5894.91,25
ITEM05066,ORD02152,PROD0224,4,4511.27,10
ITEM05067,ORD01884,PROD0483,4,2158.33,15
ITEM05068,ORD00074,PROD0227,4,3172.22,10
ITEM05069,ORD01648,PROD0013,1,5426.85,15
ITEM05070,ORD01547,PROD0143,2,6860.24,20
ITEM05072,ORD02207,PROD0131,1,4711.07,5
ITEM05073,ORD02063,PROD0426,5,1445.51,20
ITEM05074,ORD01072,PROD0451,2,3499.29,25
ITEM05075,ORD00883,PROD0211,2,6826.33,10
ITEM05076,ORD02957,PROD0369,5,7986.66,15
ITEM05077,ORD02335,PROD0171,1,7216.05,15
ITEM05078,ORD02704,PROD0407,1,7116.44,20
ITEM05079,ORD01444,PROD0238,1,1576.37,10
ITEM05080,ORD02677,PROD0271,2,7988.08,20
ITEM05081,ORD02978,PROD0284,5,7044.51,20
ITEM05083,ORD01440,PROD0101,2,7739.94,5
ITEM05084,ORD00485,PROD0030,4,6032.49,15
ITEM05085,ORD02283,PROD0091,4,6093.57,0
ITEM05086,ORD01258,PROD0573,2,6345.88,10
ITEM05087,ORD02564,PROD0542,1,802.83,15
ITEM05088,ORD02977,PROD0347,5,2894.46,10
ITEM05089,ORD02263,PROD0382,5,7466.6,5
ITEM05090,ORD00301,PROD0253,4,4654.4,5
ITEM05091,ORD00428,PROD0214,4,1668.36,25
ITEM05092,ORD01614,PROD0345,5,4047.88,15
ITEM05093,ORD01638,PROD0473,4,4229.38,15
ITEM05094,ORD02000,PROD0375,5,1795.36,20
ITEM05095,ORD01742,PROD0074,2,6692.58,10
ITEM05096,ORD00366,PROD0498,3,7987.6,0
ITEM05097,ORD02396,PROD0355,2,6229.27,20
ITEM05098,ORD00097,PROD0561,5,6425.66,5
ITEM05099,ORD01771,PROD0504,2,1657.11,20
ITEM05100,ORD02486,PROD0014,4,6818.77,0
ITEM05101,ORD01489,PROD0029,1,887.72,0
ITEM05102,ORD00918,PROD0109,3,2567.39,0
ITEM05103,ORD01261,PROD0290,2,6032.66,15
ITEM05104,ORD01029,PROD0512,5,1376.83,0
ITEM05105,ORD01072,PROD0600,5,250.22,0
ITEM05106,ORD02975,PROD0538,4,913.4,15
ITEM05107,ORD01025,PROD0472,5,295.6,25
ITEM05108,ORD02698,PROD0585,1,2839.62,15
ITEM05109,ORD00919,PROD0544,1,3144.15,20
ITEM05110,ORD02345,PROD0391,4,5380.51,15
ITEM05111,ORD01852,PROD0186,1,4734.66,15
ITEM05112,ORD00485,PROD0047,2,6129.15,15
ITEM05113,ORD00743,PROD0443,3,1906.21,5
ITEM05114,ORD00235,PROD0373,5,6417.74,20
ITEM05115,ORD02318,PROD0450,2,7182.07,10
ITEM05116,ORD02542,PROD0481,1,5366.9,25
ITEM05117,ORD01492,PROD0371,4,5001.79,5
ITEM05118,ORD02003,PROD0479,1,1080.58,25
ITEM05119,ORD01375,PROD0316,5,902.62,15
ITEM05122,ORD01737,PROD0521,3,3339.46,20
ITEM05123,ORD02818,PROD0549,5,3447.79,0
ITEM05124,ORD00144,PROD0537,3,5437.37,15
ITEM05125,ORD00822,PROD0356,5,3121.24,15
ITEM05126,ORD02422,PROD0301,2,7598.81,5
ITEM05127,ORD01683,PROD0281,3,7087.11,0
ITEM05128,ORD00690,PROD0392,2,1330.49,15
ITEM05129,ORD02019,PROD0435,3,4817.04,10
ITEM05130,ORD01372,PROD0531,4,5298.21,15
ITEM05131,ORD01578,PROD0266,5,5119.15,15
ITEM05132,ORD00321,PROD0358,3,6759.38,25
ITEM05133,ORD00978,PROD0282,4,7270.93,10
ITEM05135,ORD00989,PROD0454,4,1481.78,25
ITEM05136,ORD00023,PROD0573,3,5481.92,25
ITEM05137,ORD02148,PROD0408,3,7046.19,25
ITEM05138,ORD02555,PROD0265,3,7038.6,5
ITEM05139,ORD01807,PROD0358,3,4498.63,0
ITEM05140,ORD01975,PROD0538,1,3090.59,20
ITEM05141,ORD00885,PROD0204,5,3069.21,15
ITEM05142,ORD02378,PROD0194,2,5814.68,0
ITEM05143,ORD01015,PROD0417,5,3131.23,25
ITEM05144,ORD02150,PROD0044,3,6519.67,0
ITEM05145,ORD01945,PROD0227,4,1790.9,10
ITEM05146,ORD00358,PROD0361,1,5815.43,15
ITEM05147,ORD00895,PROD0181,3,6731.68,10
ITEM05148,ORD00424,PROD0047,2,3349.75,20
ITEM05149,ORD00944,PROD0546,4,5108.37,15
ITEM05150,ORD00844,PROD0207,3,7407.52,15
ITEM05151,ORD01152,PROD0438,3,5579.51,15
ITEM05152,ORD01769,PROD0039,2,1864.52,5
ITEM05153,ORD01990,PROD0202,5,5011.75,10
ITEM05154,ORD00457,PROD0344,5,1301.1,0
ITEM05155,ORD02903,PROD0590,3,6572.57,0
ITEM05156,ORD00219,PROD0091,1,1555.46,15
ITEM05157,ORD01787,PROD0046,4,6462.92,0
ITEM05158,ORD02794,PROD0336,1,3225.16,20
ITEM05159,ORD01075,PROD0473,4,4591.38,15
ITEM05160,ORD00829,PROD0531,2,7967.38,0
ITEM05161,ORD01750,PROD0090,3,2125.15,10
ITEM05162,ORD01832,PROD0381,3,5690.64,15
ITEM05163,ORD02164,PROD0216,3,329.98,10
ITEM05164,ORD02739,PROD0188,4,398.88,15
ITEM05165,ORD00119,PROD0414,5,3842.41,15
ITEM05166,ORD01927,PROD0062,4,818.79,25
ITEM05167,ORD02220,PROD0123,2,4857.76,5
ITEM05168,ORD02945,PROD0409,1,6922.16,20
ITEM05169,ORD00450,PROD0131,2,4012.08,10
ITEM05170,ORD01491,PROD0534,3,7685.63,0
ITEM05171,ORD02867,PROD0213,2,4061.1,20
ITEM05172,ORD01827,PROD0010,3,7345.83,20
ITEM05173,ORD00048,PROD0502,5,669.18,0
ITEM05174,ORD02573,PROD0415,3,1084.98,0
ITEM05175,ORD01751,PROD0274,1,4043.27,15
ITEM05176,ORD02162,PROD0210,5,5493.73,10
ITEM05177,ORD01808,PROD0544,3,4171.48,5
ITEM05178,ORD00044,PROD0234,3,4212.73,10
ITEM05179,ORD01895,PROD0219,4,7448.12,10
ITEM05180,ORD02704,PROD0292,1,6963.62,10
ITEM05181,ORD02541,PROD0133,4,1599.92,0
ITEM05182,ORD02517,PROD0011,2,1073.82,15
ITEM05183,ORD02270,PROD0519,2,6366.11,15
ITEM05184,ORD01050,PROD0252,1,3509.98,25
ITEM05185,ORD02127,PROD0334,5,4095.22,10
ITEM05186,ORD01070,PROD0274,1,4473.98,25
ITEM05187,ORD02346,PROD0324,5,1842.55,5
ITEM05188,ORD00763,PROD0035,4,5066.72,10
ITEM05189,ORD01785,PROD0006,3,1362.94,20
ITEM05190,ORD02560,PROD0056,1,5984.25,5
ITEM05191,ORD00847,PROD0039,2,4915.36,20
ITEM05192,ORD02697,PROD0412,4,1687.29,0
ITEM05194,ORD01445,PROD0272,1,7831.0,0
ITEM05196,ORD00738,PROD0475,2,7406.47,0
ITEM05197,ORD00482,PROD0150,5,2954.67,0
ITEM05198,ORD02288,PROD0335,1,322.63,5
ITEM05199,ORD00822,PROD0081,5,1249.25,0
ITEM05201,ORD01233,PROD0542,1,6286.83,0
ITEM05202,ORD02321,PROD0244,1,7289.92,10
ITEM05203,ORD01218,PROD0544,3,5714.21,5
ITEM05204,ORD02115,PROD0368,4,6088.42,15
ITEM05206,ORD00616,PROD0278,3,5158.97,10
ITEM05207,ORD00970,PROD0539,1,3091.77,0
ITEM05208,ORD02195,PROD0161,4,1290.92,25
ITEM05209,ORD00770,PROD0528,2,3577.24,10
ITEM05213,ORD00169,PROD0250,1,7504.35,0
ITEM05216,ORD01387,PROD0016,3,4173.12,10
ITEM05217,ORD02397,PROD0118,3,5936.19,20
ITEM05218,ORD02344,PROD0140,3,2411.64,25
ITEM05219,ORD01190,PROD0043,2,7351.98,0
ITEM05220,ORD01818,PROD0423,5,7452.7,10
ITEM05221,ORD01444,PROD0216,3,6908.4,20
ITEM05222,ORD02093,PROD0080,1,4136.15,25
ITEM05223,ORD00550,PROD0157,4,3593.32,10
ITEM05224,ORD01229,PROD0458,4,5076.55,15
ITEM05225,ORD01113,PROD0382,5,7009.96,10
ITEM05226,ORD01163,PROD0121,2,1852.08,15
ITEM05227,ORD00608,PROD0296,5,6526.04,5
ITEM05228,ORD01977,PROD0482,5,452.52,15
ITEM05229,ORD00255,PROD0292,3,7157.75,20
ITEM05230,ORD01165,PROD0561,3,4618.15,25
ITEM05231,ORD01705,PROD0473,3,7387.88,0
ITEM05232,ORD01788,PROD0437,2,1700.2,20
ITEM05233,ORD01397,PROD0432,4,1071.69,10
ITEM05234,ORD01492,PROD0227,3,7227.86,5
ITEM05235,ORD01845,PROD0442,4,2218.53,25
ITEM05236,ORD00086,PROD0385,3,1122.81,5
ITEM05237,ORD00627,PROD0503,2,5484.39,15
ITEM05238,ORD01477,PROD0203,1,7544.02,10
ITEM05239,ORD00464,PROD0207,3,960.27,25
ITEM05240,ORD00203,PROD0058,3,2370.9,10
ITEM05241,ORD01378,PROD0570,2,6353.9,10
ITEM05242,ORD01457,PROD0345,3,7400.51,5
ITEM05243,ORD00504,PROD0435,5,7657.04,25
ITEM05244,ORD00880,PROD0209,3,6385.51,25
ITEM05245,ORD01982,PROD0425,4,4145.45,20
ITEM05246,ORD02510,PROD0365,1,2516.95,25
ITEM05247,ORD02378,PROD0094,1,4096.53,25
ITEM05248,ORD00209,PROD0301,2,773.74,0
ITEM05249,ORD01518,PROD0338,4,4539.37,5
ITEM05250,ORD00383,PROD0593,4,4727.11,5
ITEM05251,ORD01602,PROD0570,4,7114.26,20
ITEM05252,ORD02793,PROD0249,1,5395.6,15
ITEM05254,ORD02074,PROD0560,3,5222.9,0
ITEM05255,ORD00361,PROD0035,3,3068.67,20
ITEM05256,ORD00807,PROD0081,1,998.01,5
ITEM05257,ORD00710,PROD0045,2,3336.29,0
ITEM05258,ORD00136,PROD0195,2,5704.78,20
ITEM05259,ORD01776,PROD0249,4,4761.37,5
ITEM05261,ORD02125,PROD0174,1,4542.84,20
ITEM05262,ORD00866,PROD0541,3,2374.11,15
ITEM05263,ORD02129,PROD0102,4,6217.46,15
ITEM05264,ORD01656,PROD0255,3,7063.32,5
ITEM05265,ORD00033,PROD0557,2,2496.97,25
ITEM05266,ORD00380,PROD0191,3,1612.83,15
ITEM05267,ORD01782,PROD0300,4,2333.04,25
ITEM05268,ORD01692,PROD0315,3,6808.59,10
ITEM05269,ORD01897,PROD0573,2,6166.99,5
ITEM05270,ORD02028,PROD0445,4,2031.0,20
ITEM05271,ORD02668,PROD0336,5,879.46,25
ITEM05272,ORD02252,PROD0486,4,6624.59,10
ITEM05274,ORD01827,PROD0091,3,7468.27,10
ITEM05275,ORD01573,PROD0223,5,4990.35,10
ITEM05277,ORD01653,PROD0319,2,1688.48,10
ITEM05278,ORD00042,PROD0157,4,6369.07,20
ITEM05279,ORD00046,PROD0569,5,6470.85,10
ITEM05280,ORD02414,PROD0398,4,3433.65,20
ITEM05281,ORD00262,PROD0125,5,1579.18,5
ITEM05282,ORD02362,PROD0150,2,5370.16,25
ITEM05283,ORD02582,PROD0140,3,3162.11,15
ITEM05284,ORD00563,PROD0191,1,1928.47,5
ITEM05285,ORD00944,PROD0498,5,6222.27,0
ITEM05286,ORD01585,PROD0066,2,4190.25,15
ITEM05287,ORD01233,PROD0534,3,4041.81,5
ITEM05288,ORD00211,PROD0272,3,2723.69,15
ITEM05289,ORD02812,PROD0334,4,5351.35,25
ITEM05290,ORD02729,PROD0381,4,4093.96,20
ITEM05291,ORD02773,PROD0003,1,7110.54,10
ITEM05292,ORD00275,PROD0135,4,5152.03,15
ITEM05293,ORD02670,PROD0435,3,5167.31,20
ITEM05294,ORD01082,PROD0220,4,7336.58,5
ITEM05295,ORD01913,PROD0038,3,3377.03,10
ITEM05296,ORD01780,PROD0364,2,7080.06,10
ITEM05297,ORD00728,PROD0044,1,2440.94,0
ITEM05298,ORD02806,PROD0523,4,3628.15,15
ITEM05300,ORD01335,PROD0085,5,877.6,20
ITEM05302,ORD00415,PROD0242,2,2635.3,20
ITEM05303,ORD01309,PROD0051,5,837.59,10
ITEM05304,ORD00769,PROD0191,2,5720.14,20
ITEM05305,ORD01949,PROD0434,4,5725.21,5
ITEM05306,ORD00763,PROD0502,5,5580.94,0
ITEM05307,ORD01144,PROD0132,2,1754.97,0
ITEM05308,ORD00007,PROD0412,1,7372.73,25
ITEM05309,ORD02071,PROD0080,4,489.26,10
ITEM05310,ORD00619,PROD0130,5,789.94,10
ITEM05311,ORD01432,PROD0471,3,4705.97,15
ITEM05312,ORD01483,PROD0022,3,6800.87,15
ITEM05313,ORD00078,PROD0185,3,4988.91,15
ITEM05314,ORD00392,PROD0116,3,1842.22,20
ITEM05315,ORD00794,PROD0046,3,7546.08,0
ITEM05316,ORD02571,PROD0496,4,5892.85,25
ITEM05317,ORD02948,PROD0376,1,1883.48,15
ITEM05318,ORD00315,PROD0012,5,6046.69,5
ITEM05319,ORD00446,PROD0412,5,4763.24,10
ITEM05320,ORD01390,PROD0206,4,1015.31,15
ITEM05321,ORD00980,PROD0159,1,2374.84,0
ITEM05322,ORD02497,PROD0130,4,2363.73,0
ITEM05323,ORD00736,PROD0424,4,3378.18,15
ITEM05324,ORD00178,PROD0180,2,1729.78,0
ITEM05325,ORD01696,PROD0365,3,4155.01,15
ITEM05326,ORD00597,PROD0257,4,2708.03,10
ITEM05327,ORD00614,PROD0432,4,7530.39,0
ITEM05328,ORD02763,PROD0248,4,5088.09,15
ITEM05329,ORD00236,PROD0148,4,5833.58,0
ITEM05330,ORD00032,PROD0008,3,7241.85,25
ITEM05331,ORD01789,PROD0564,4,477.1,20
ITEM05333,ORD00729,PROD0086,5,866.78,15
ITEM05334,ORD01859,PROD0208,2,7778.93,10
ITEM05337,ORD02387,PROD0328,1,6986.35,15
ITEM05339,ORD01216,PROD0193,2,6906.39,25
ITEM05340,ORD02163,PROD0233,1,1311.06,5
ITEM05341,ORD01622,PROD0272,4,6036.53,10
ITEM05342,ORD02573,PROD0339,1,4652.27,5
ITEM05343,ORD02953,PROD0036,3,690.27,25
ITEM05344,ORD00266,PROD0331,3,4423.33,0
ITEM05346,ORD01166,PROD0401,3,5828.73,5
ITEM05347,ORD01707,PROD0208,2,201.13,15
ITEM05348,ORD02903,PROD0378,3,1669.04,25
ITEM05349,ORD00217,PROD0003,5,6584.11,10
ITEM05351,ORD00136,PROD0151,1,6322.37,0
ITEM05352,ORD01105,PROD0452,1,1023.86,5
ITEM05353,ORD01397,PROD0174,5,7203.4,5
ITEM05354,ORD00870,PROD0579,4,876.4,25
ITEM05355,ORD02209,PROD0384,4,4304.11,15
ITEM05356,ORD01551,PROD0456,3,438.96,20
ITEM05357,ORD00387,PROD0506,2,7747.8,20
ITEM05359,ORD01422,PROD0372,5,809.1,15
ITEM05360,ORD02485,PROD0562,2,2091.69,25
ITEM05361,ORD00302,PROD0500,5,1813.28,15
ITEM05362,ORD01178,PROD0512,1,4225.19,25
ITEM05363,ORD01056,PROD0308,1,3177.8,25
ITEM05364,ORD02939,PROD0304,3,6650.07,25
ITEM05365,ORD01369,PROD0585,2,7461.46,10
ITEM05366,ORD01914,PROD0022,4,6842.06,15
ITEM05367,ORD01511,PROD0007,5,2198.53,5
ITEM05368,ORD00051,PROD0481,5,7063.78,10
ITEM05369,ORD01743,PROD0151,2,3683.81,20
ITEM05370,ORD02711,PROD0164,4,354.64,5
ITEM05371,ORD02587,PROD0393,1,1102.06,15
ITEM05372,ORD02100,PROD0021,1,357.16,20
ITEM05373,ORD00903,PROD0447,1,4762.93,0
ITEM05374,ORD02415,PROD0286,5,177.38,20
ITEM05375,ORD00276,PROD0479,1,534.56,5
ITEM05376,ORD00557,PROD0512,4,5384.16,20
ITEM05377,ORD00099,PROD0353,5,3775.38,15
ITEM05378,ORD02031,PROD0051,1,2328.61,20
ITEM05379,ORD01902,PROD0138,4,4126.19,0
ITEM05380,ORD00431,PROD0577,3,3500.4,25
ITEM05382,ORD01842,PROD0208,3,7699.78,10
ITEM05383,ORD01599,PROD0577,1,7925.34,5
ITEM05384,ORD00612,PROD0038,3,6942.77,0
ITEM05385,ORD00839,PROD0378,4,2035.24,25
ITEM05386,ORD02331,PROD0471,3,5885.26,25
ITEM05387,ORD02498,PROD0179,3,502.34,15
ITEM05388,ORD01462,PROD0109,4,3815.76,10
ITEM05389,ORD02960,PROD0538,4,5165.85,5
ITEM05390,ORD01488,PROD0555,1,4475.32,25
ITEM05391,ORD00463,PROD0502,4,2207.8,15
ITEM05392,ORD01156,PROD0512,4,4916.62,10
ITEM05394,ORD00964,PROD0382,4,4894.62,20
ITEM05395,ORD01924,PROD0128,2,2902.74,0
ITEM05396,ORD00329,PROD0205,1,5621.67,10
ITEM05397,ORD01745,PROD0592,1,1317.33,15
ITEM05398,ORD00459,PROD0592,1,4613.49,20
ITEM05399,ORD02357,PROD0194,2,3051.05,25
ITEM05400,ORD00154,PROD0218,1,2075.73,20
ITEM05401,ORD01960,PROD0571,2,460.9,25
ITEM05402,ORD01612,PROD0544,2,4197.46,25
ITEM05403,ORD02965,PROD0489,3,1972.32,10
ITEM05405,ORD00557,PROD0284,5,7655.42,10
ITEM05406,ORD01967,PROD0517,1,1042.83,20
ITEM05407,ORD00646,PROD0413,5,6857.77,20
ITEM05408,ORD00807,PROD0298,3,1109.43,5
ITEM05409,ORD02338,PROD0170,2,1228.94,5
ITEM05410,ORD00339,PROD0452,4,4158.86,10
ITEM05411,ORD00034,PROD0251,5,5260.53,25
ITEM05412,ORD02955,PROD0450,3,6716.51,25
ITEM05413,ORD02656,PROD0057,3,2706.41,15
ITEM05414,ORD02838,PROD0507,4,6280.65,20
ITEM05415,ORD00324,PROD0470,3,1750.14,5
ITEM05416,ORD02742,PROD0309,2,2519.2,10
ITEM05417,ORD00846,PROD0359,2,4097.8,25
ITEM05418,ORD00314,PROD0071,3,4035.39,0
ITEM05419,ORD02407,PROD0145,4,1389.68,20
ITEM05420,ORD01113,PROD0528,1,5904.62,5
ITEM05421,ORD01559,PROD0383,4,5202.67,15
ITEM05422,ORD00764,PROD0263,2,1715.82,0
ITEM05423,ORD01667,PROD0549,4,7135.81,15
ITEM05424,ORD00020,PROD0534,5,2626.07,0
ITEM05425,ORD01638,PROD0587,3,1938.46,20
ITEM05426,ORD02635,PROD0280,3,6444.64,0
ITEM05427,ORD02937,PROD0070,1,2503.76,15
ITEM05428,ORD02429,PROD0486,3,5034.54,10
ITEM05429,ORD01141,PROD0599,2,1050.65,0
ITEM05430,ORD00438,PROD0538,1,4113.7,25
ITEM05431,ORD02519,PROD0426,5,7165.16,20
ITEM05432,ORD02628,PROD0117,2,7681.17,25
ITEM05433,ORD02402,PROD0252,3,3669.14,10
ITEM05434,ORD00861,PROD0542,3,6403.11,25
ITEM05435,ORD00318,PROD0104,1,2700.86,15
ITEM05436,ORD00154,PROD0194,3,3745.74,15
ITEM05437,ORD00218,PROD0095,4,2397.39,25
ITEM05438,ORD00661,PROD0394,2,2519.82,10
ITEM05439,ORD01325,PROD0291,4,7914.77,0
ITEM05440,ORD00729,PROD0127,2,2832.21,10
ITEM05441,ORD01595,PROD0174,2,5359.35,20
ITEM05443,ORD01822,PROD0253,3,1948.23,15
ITEM05444,ORD01569,PROD0064,5,7418.46,10
ITEM05445,ORD01935,PROD0051,1,3424.4,5
ITEM05446,ORD02338,PROD0539,1,554.05,20
ITEM05448,ORD00306,PROD0266,1,5960.67,0
ITEM05449,ORD00699,PROD0170,3,5119.9,15
ITEM05450,ORD01385,PROD0409,1,3156.31,0
ITEM05452,ORD02166,PROD0344,3,1106.49,5
ITEM05453,ORD02762,PROD0202,4,3227.72,25
ITEM05454,ORD00051,PROD0144,5,2823.27,20
ITEM05455,ORD00276,PROD0337,4,5618.64,10
ITEM05456,ORD02261,PROD0120,4,5227.36,0
ITEM05457,ORD02732,PROD0383,4,4458.11,20
ITEM05458,ORD00244,PROD0338,2,5941.14,10
ITEM05459,ORD02428,PROD0183,2,822.31,20
ITEM05460,ORD00476,PROD0106,3,1406.25,20
ITEM05461,ORD02489,PROD0277,5,1036.29,0
ITEM05462,ORD01165,PROD0008,1,1848.73,20
ITEM05463,ORD01483,PROD0407,5,4711.49,20
ITEM05464,ORD00496,PROD0292,2,3385.68,5
ITEM05465,ORD00024,PROD0124,2,6593.21,0
ITEM05466,ORD00443,PROD0462,3,7136.73,5
ITEM05467,ORD00212,PROD0519,3,5659.45,15
ITEM05468,ORD02533,PROD0516,5,7688.8,15
ITEM05469,ORD01652,PROD0373,5,2483.77,0
ITEM05470,ORD02831,PROD0556,2,3787.31,20
ITEM05471,ORD00511,PROD0254,4,3737.94,25
ITEM05472,ORD01340,PROD0105,4,2600.54,10
ITEM05473,ORD02843,PROD0591,1,7969.73,10
ITEM05474,ORD00784,PROD0154,1,4544.01,0
ITEM05475,ORD00390,PROD0101,2,633.85,10
ITEM05476,ORD00563,PROD0223,1,2970.54,20
ITEM05477,ORD00700,PROD0242,3,1586.79,10
ITEM05478,ORD02930,PROD0013,2,1308.28,25
ITEM05479,ORD01032,PROD0405,2,7549.96,15
ITEM05480,ORD00335,PROD0249,2,228.72,5
ITEM05482,ORD01737,PROD0452,1,6536.31,15
ITEM05483,ORD01577,PROD0031,3,6216.15,20
ITEM05485,ORD02621,PROD0437,4,7293.15,10
ITEM05486,ORD00213,PROD0553,4,3971.34,5
ITEM05487,ORD00308,PROD0041,4,5254.77,5
ITEM05488,ORD01197,PROD0054,1,2042.65,5
ITEM05489,ORD02863,PROD0037,3,6857.62,0
ITEM05490,ORD02818,PROD0505,2,2376.71,15
ITEM05491,ORD00564,PROD0353,3,1585.35,10
ITEM05492,ORD01186,PROD0067,4,5997.79,25
ITEM05493,ORD02179,PROD0213,5,1546.37,15
ITEM05494,ORD02966,PROD0240,5,4474.63,25
ITEM05495,ORD00759,PROD0225,5,5311.88,20
ITEM05496,ORD00694,PROD0524,5,1647.19,15
ITEM05497,ORD02655,PROD0197,2,6249.97,15
ITEM05498,ORD02250,PROD0437,5,317.53,25
ITEM05499,ORD00163,PROD0281,2,5258.1,5
ITEM05500,ORD01443,PROD0468,2,770.72,20
ITEM05501,ORD02467,PROD0377,5,1996.83,0
ITEM05502,ORD02972,PROD0437,5,4806.39,25
ITEM05503,ORD00332,PROD0196,3,2108.15,25
ITEM05504,ORD01916,PROD0059,3,203.67,15
ITEM05505,ORD02685,PROD0004,4,3913.97,0
ITEM05506,ORD02963,PROD0572,5,7362.79,10
ITEM05507,ORD02320,PROD0290,5,4933.96,15
ITEM05508,ORD00811,PROD0355,4,3116.4,15
ITEM05509,ORD02886,PROD0425,2,6184.27,5
ITEM05510,ORD02240,PROD0012,3,7308.83,10
ITEM05511,ORD00299,PROD0264,5,2343.87,10
ITEM05512,ORD01139,PROD0176,2,7216.76,20
ITEM05513,ORD01364,PROD0345,1,1689.73,5
ITEM05514,ORD02900,PROD0036,3,4956.82,10
ITEM05515,ORD01205,PROD0099,5,3395.74,25
ITEM05516,ORD02822,PROD0363,1,7377.64,25
ITEM05517,ORD00408,PROD0027,5,3374.16,10
ITEM05518,ORD01404,PROD0110,2,7822.02,15
ITEM05519,ORD00940,PROD0412,3,5912.96,0
ITEM05520,ORD01373,PROD0032,3,659.35,5
ITEM05521,ORD02035,PROD0146,2,2012.47,5
ITEM05522,ORD01720,PROD0499,5,6326.74,15
ITEM05523,ORD00162,PROD0204,2,1849.36,20
ITEM05524,ORD00459,PROD0144,5,779.4,0
ITEM05525,ORD02156,PROD0584,2,2923.44,10
ITEM05526,ORD02764,PROD0454,3,7037.01,0
ITEM05527,ORD00290,PROD0166,4,6031.26,20
ITEM05529,ORD00289,PROD0090,3,4909.66,5
ITEM05530,ORD00978,PROD0108,1,7971.05,20
ITEM05531,ORD01650,PROD0166,2,572.63,15
ITEM05532,ORD02999,PROD0343,5,7125.67,25
ITEM05533,ORD00108,PROD0028,2,6540.21,20
ITEM05534,ORD00392,PROD0522,1,2061.12,15
ITEM05535,ORD01220,PROD0561,3,5764.82,25
ITEM05537,ORD01248,PROD0078,3,336.33,0
ITEM05539,ORD00257,PROD0435,5,3844.07,15
ITEM05540,ORD02628,PROD0197,2,6111.98,10
ITEM05541,ORD02327,PROD0588,4,6915.75,0
ITEM05542,ORD00859,PROD0132,1,2348.82,25
ITEM05543,ORD01276,PROD0508,3,1822.4,5
ITEM05544,ORD01257,PROD0313,2,970.12,15
ITEM05545,ORD01480,PROD0068,1,6467.6,10
ITEM05546,ORD01619,PROD0002,1,244.1,10
ITEM05547,ORD00453,PROD0205,1,1990.14,10
ITEM05548,ORD01368,PROD0467,5,2532.17,0
ITEM05549,ORD02953,PROD0484,2,5524.37,5
ITEM05550,ORD02782,PROD0238,5,7686.76,15
ITEM05551,ORD02837,PROD0476,2,5306.95,15
ITEM05552,ORD01548,PROD0079,5,6435.79,20
ITEM05553,ORD02291,PROD0597,5,4050.01,20
ITEM05554,ORD01860,PROD0503,4,3887.55,15
ITEM05555,ORD01520,PROD0066,2,4075.79,15
ITEM05556,ORD02689,PROD0079,2,6350.2,20
ITEM05557,ORD02200,PROD0087,5,7772.05,5
ITEM05558,ORD02518,PROD0468,2,477.5,20
ITEM05559,ORD01952,PROD0231,1,2308.05,0
ITEM05560,ORD02405,PROD0259,3,2831.42,20
ITEM05561,ORD01679,PROD0523,1,5214.82,15
ITEM05562,ORD02967,PROD0229,3,1040.73,20
ITEM05563,ORD02809,PROD0032,4,7700.45,20
